,label,youtube_id,time_start,time_end,split,downloaded
31502,sharpening pencil,8eDGVwApKUk,3,13,train,False
100024,sharpening pencil,SM_g4X4YsVI,16,26,train,False
116526,sharpening pencil,XEmCEiNk0M0,7,17,train,False
46110,sharpening pencil,Cq5Pqc0Uah4,29,39,train,False
30356,sharpening pencil,8JVDZ2sdgFI,4,14,train,False
37117,sharpening pencil,AGCfVycYdtI,270,280,train,False
169302,sharpening pencil,lqu4HABvDq4,30,40,train,False
50738,sharpening pencil,EAKivCM1Flg,4,14,train,False
68715,sharpening pencil,JJrS2Iti7fg,50,60,train,False
108797,sharpening pencil,UwmtsGeFoQM,214,224,train,False
101966,sharpening pencil,SwMqT5EHV4o,65,75,train,False
195319,sharpening pencil,t_NKyY5N58E,8,18,train,False
87989,sharpening pencil,OvFnfX4TViY,82,92,train,False
54091,sharpening pencil,F8DLu3s0rnE,241,251,train,False
72119,sharpening pencil,KLgt05FEfpk,2,12,train,False
131051,sharpening pencil,aVqDMRfRzYI,15,25,train,False
193935,sharpening pencil,t9jPzgBdb7s,42,52,train,False
66380,sharpening pencil,IcySaVQxfp4,17,27,train,False
81684,sharpening pencil,N7hTXPUgaa4,10,20,train,False
178058,sharpening pencil,oTyEvD5t44c,22,32,train,False
91401,sharpening pencil,PtZ1Dk-qK2U,8,18,train,False
103343,sharpening pencil,TMGb4mnKuRY,32,42,train,False
128370,sharpening pencil,_g_jz6kcA3E,17,27,train,False
29632,sharpening pencil,85Mg1QPWuJ0,3,13,train,False
162266,sharpening pencil,jljDd8a3ptU,5,15,train,False
202337,sharpening pencil,viyDo9Niyk0,6,16,train,False
175600,sharpening pencil,njTAYMo4EcE,19,29,train,False
67958,sharpening pencil,J6TRr5pDin4,17,27,train,False
39388,sharpening pencil,AtdxNn6lZC8,0,10,train,False
1338,sharpening pencil,-U850eM6NNY,7,17,train,False
197001,sharpening pencil,u6DadBgjDsw,9,19,train,False
141509,sharpening pencil,dcZx-UZk-Ng,4,14,train,False
32664,sharpening pencil,8zbICPoQmMY,102,112,train,False
45363,sharpening pencil,CbGHKv6MTB4,21,31,train,False
6307,sharpening pencil,116sXN0t3Vc,1,11,train,False
119995,sharpening pencil,YEkP7w6YG6E,15,25,train,False
102418,sharpening pencil,T471sLaYNkQ,19,29,train,False
136235,sharpening pencil,c0R1z7vFqhE,0,10,train,False
161328,sharpening pencil,jUdDh0QUVws,4,14,train,False
83851,sharpening pencil,Nn7jq-D0LjA,1,11,train,False
25278,sharpening pencil,6mYc-kZ8KvY,82,92,train,False
178769,sharpening pencil,ofWT-sGjHFk,8,18,train,False
107216,sharpening pencil,USqwDJtdeK8,6,16,train,False
9838,sharpening pencil,25l5iwkYcoI,23,33,train,False
167608,sharpening pencil,lMzb5jnSd1E,3,13,train,False
49634,sharpening pencil,DrwPBsVku_8,19,29,train,False
49321,sharpening pencil,DlicFJ1cOI0,276,286,train,False
32090,sharpening pencil,8owcNwVKzcY,2,12,train,False
7780,sharpening pencil,1Tg70pnYULU,32,42,train,False
180080,sharpening pencil,p2HJZF0DF2c,115,125,train,False
99383,sharpening pencil,SAgwqIjGCRs,21,31,train,False
36523,sharpening pencil,A4d2r3TSoxU,1,11,train,False
205177,sharpening pencil,w_qjssWx4eU,5,15,train,False
168,sharpening pencil,-4GdVLFjMEQ,2,12,train,False
30202,sharpening pencil,8Gsz3THKsRI,39,49,train,False
178560,sharpening pencil,obls76QxFjc,13,23,train,False
161510,sharpening pencil,jYWWY0S20WA,15,25,train,False
129746,sharpening pencil,a6M7U0HxukM,28,38,train,False
16247,sharpening pencil,41xSnd0_z6M,45,55,train,False
39848,sharpening pencil,B1MTwAOgVE4,10,20,train,False
10577,sharpening pencil,2Jobec74TKE,2,12,train,False
27760,sharpening pencil,7XahAn2-rU4,14,24,train,False
3434,sharpening pencil,08FB-43gU-M,45,55,train,False
184325,sharpening pencil,qKtralkyRLM,0,10,train,False
199487,sharpening pencil,urMGooHxOhk,33,43,train,False
90376,sharpening pencil,Pb3BtnTn04U,375,385,train,False
107285,sharpening pencil,UUS81XLcY5E,1,11,train,False
104476,sharpening pencil,ThFD6el9Drg,4,14,train,False
120460,sharpening pencil,YNTY_6CM1mw,101,111,train,False
197714,sharpening pencil,uJyGIUA4weQ,4,14,train,False
42322,sharpening pencil,BizD8Fd-xRs,12,22,train,False
159850,sharpening pencil,j1E_xOrfkNU,36,46,train,False
114174,sharpening pencil,WYXAI_vxL7E,180,190,train,False
41961,sharpening pencil,BdE2Ov_BJAE,3,13,train,False
212389,sharpening pencil,ylbgWuPSdyY,1,11,train,False
105961,sharpening pencil,U6tr7q92lIA,17,27,train,False
134425,sharpening pencil,bVDp6VSv6kU,33,43,train,False
54993,sharpening pencil,FOekVmCMrCQ,67,77,train,False
163436,sharpening pencil,k6fJgMYEq0M,2,12,train,False
26325,sharpening pencil,764kFyyNA1w,59,69,train,False
207367,sharpening pencil,xBgMoXcwbNk,58,68,train,False
197736,sharpening pencil,uKKy8jsGK9Y,3,13,train,False
54481,sharpening pencil,FEPjas0OvAc,7,17,train,False
103746,sharpening pencil,TUOupXzWWUk,1,11,train,False
216090,sharpening pencil,zsMmD01sPM0,95,105,train,False
117244,sharpening pencil,XT5tXKtW-ho,4,14,train,False
115412,sharpening pencil,Wuyp4ZrOAHw,99,109,train,False
198617,sharpening pencil,ua6pa9q3rq8,23,33,train,False
196762,sharpening pencil,u2BbId5Acic,11,21,train,False
194019,sharpening pencil,tAlV4ARN8EU,0,10,train,False
7584,sharpening pencil,1PjLeoREYbs,13,23,train,False
102779,sharpening pencil,TAZTJhVooTo,49,59,train,False
88456,slacklining,P3lE6pVND2M,1,11,train,False
170268,slacklining,m8Thz256wPk,285,295,train,False
110999,slacklining,VbiheVY9wnA,5,15,train,False
22060,slacklining,5nQ72tk45qs,24,34,train,False
189975,slacklining,rzfTMjwK2Sg,27,37,train,False
128756,slacklining,_nqpouPHMdg,178,188,train,False
58997,slacklining,GZB7__uAJKI,27,37,train,False
169022,slacklining,lle90qypMV0,0,10,train,False
45763,slacklining,Cj_SiAN23N0,17,27,train,False
76194,slacklining,LXMEIhBd0gA,4,14,train,False
80336,slacklining,MjFUVDFscZE,74,84,train,False
41197,slacklining,BQBX24qDbiU,42,52,train,False
36461,slacklining,A3m2mKhfGPM,26,36,train,False
43362,slacklining,C0_YoZi6qvc,5,15,train,False
101177,slacklining,SgRUyKuFO1Y,147,157,train,False
172831,slacklining,msneyOSiSCk,75,85,train,False
93313,slacklining,QTTA4K7NgXk,107,117,train,False
67663,slacklining,J0fHTiCQdrk,105,115,train,False
188248,slacklining,rTnuqZM8kfs,2,12,train,False
48044,slacklining,DR45sLvIJhk,3,13,train,False
214688,slacklining,zSERmLPBPiM,2,12,train,False
94512,slacklining,QmcJzGJXRQI,7,17,train,False
57217,slacklining,G1dPlSFuRmQ,334,344,train,False
125796,slacklining,ZvxVjDgCxUA,27,37,train,False
116979,slacklining,XNiUTshIqKM,23,33,train,False
212917,slacklining,yvND4mvZDnc,50,60,train,False
90101,slacklining,PWqdkm061A0,6,16,train,False
39283,slacklining,AqwrP7_wf3E,118,128,train,False
155183,slacklining,hdpgNllObXo,378,388,train,False
121327,slacklining,YccBELLZWZw,97,107,train,False
169422,slacklining,lskifp7mq1o,126,136,train,False
215377,slacklining,zebLn2iIXYU,101,111,train,False
64225,slacklining,I17ml35IW5g,11,21,train,False
144904,slacklining,ecKD_yJsnWg,3,13,train,False
67721,slacklining,J20VVATSFmM,0,10,train,False
163386,slacklining,k63N1A47ETM,0,10,train,False
63502,slacklining,HnxAJY0Vlnc,57,67,train,False
50220,slacklining,E1vvhBYA8cI,53,63,train,False
51292,slacklining,EJnE_fadfTI,58,68,train,False
7384,slacklining,1LWwVogTUUo,161,171,train,False
90819,slacklining,Pidj08bQyiM,0,10,train,False
131167,slacklining,aXz2A2ata_s,7,17,train,False
193095,slacklining,svO3Dfefi14,140,150,train,False
62790,slacklining,HbadXiWIS6g,222,232,train,False
91278,slacklining,PrWTTVyVFMU,71,81,train,False
59546,slacklining,GhCuSQxjMgM,10,20,train,False
162321,slacklining,jmZPSNze1Hg,27,37,train,False
42540,slacklining,Bm_YM3svHWw,203,213,train,False
153838,slacklining,hGcKdHeB8x4,1,11,train,False
169019,slacklining,llcYX-qfJ1o,4,14,train,False
210712,slacklining,yGL_blfRYpk,63,73,train,False
101124,slacklining,Sfefi5sJoxE,13,23,train,False
157998,slacklining,iVXwXyN9CDU,137,147,train,False
137511,slacklining,cONYaY8YDec,4,14,train,False
185595,slacklining,qi21VPyDJW4,1,11,train,False
204830,slacklining,wUZMAhd7SD0,49,59,train,False
179185,slacklining,omYG4n5fCU8,7,17,train,False
19562,slacklining,52wldwxvoBQ,90,100,train,False
189086,slacklining,rhqjNkuL1Z0,88,98,train,False
105871,slacklining,U5tpxpsE7_o,44,54,train,False
62316,slacklining,HUGOAeUBcFY,7,17,train,False
138934,slacklining,cp2VrzDCT3I,217,227,train,False
114331,slacklining,WaiD3mMBOYE,756,766,train,False
18662,slacklining,4mdqNnEanyw,7,17,train,False
66081,slacklining,IYFB6yDFAjI,2,12,train,False
51884,slacklining,EU_G9VOAHtQ,171,181,train,False
116959,slacklining,XNObJ2E73oc,27,37,train,False
14597,slacklining,3Y3qCSbAMls,42,52,train,False
43159,slacklining,BxwFRxHRDjA,0,10,train,False
172157,slacklining,mhSkPSP9ScU,35,45,train,False
73320,slacklining,KhBYvyXZHgM,131,141,train,False
172834,slacklining,mstoSIgobdc,158,168,train,False
164733,slacklining,kVTc3rBuY2I,28,38,train,False
48042,slacklining,DR-KM5cqkfM,114,124,train,False
160193,slacklining,j7--HtLMaWM,10,20,train,False
144729,slacklining,e_0pDYfL3Lw,24,34,train,False
155665,slacklining,hmKkXce-n6A,363,373,train,False
138183,slacklining,cbf-jNzWr-k,24,34,train,False
43572,slacklining,C3vQhuZW97A,3,13,train,False
173632,slacklining,n7_pLOlTxgc,1,11,train,False
67645,slacklining,J0Pu-YetoXQ,123,133,train,False
124332,slacklining,ZVqGvre9QHY,3,13,train,False
51288,slacklining,EJenTO2uKRU,10,20,train,False
89393,slacklining,PJnRNLtalPM,1,11,train,False
164097,slacklining,kIbHE2WEjCE,116,126,train,False
105401,slacklining,TzV_CJs7pO0,13,23,train,False
150359,slacklining,gCXPjLqmy5s,38,48,train,False
158505,slacklining,idWYMm-OeT4,291,301,train,False
137173,slacklining,cHV-ba8DY_8,5,15,train,False
200453,slacklining,v9j8q9c_ly4,451,461,train,False
18794,slacklining,4oxEK_AyRyU,64,74,train,False
14782,slacklining,3aLkdm7hCw4,27,37,train,False
110536,slacklining,VTdSWSobbRo,20,30,train,False
128887,slacklining,_q_rOuJZWKA,50,60,train,False
189034,slacklining,rgzd3pthTB4,15,25,train,False
198884,slacklining,ufTSteXFSjc,88,98,train,False
162160,slacklining,jjeozpwhlS4,124,134,train,False
176503,slacklining,o0Yon7eP7XM,23,33,train,False
13134,slacklining,35QqEr2eIXQ,145,155,train,False
170295,slacklining,m8w-7ru5xrU,123,133,train,False
86411,snowboarding,OVPKWYwcF30,206,216,train,False
183648,snowboarding,q7LXHx4HiuE,49,59,train,False
182787,snowboarding,przQWNp4kSg,43,53,train,False
128847,snowboarding,_px1W9a2EFk,406,416,train,False
48454,snowboarding,DXCw5EEzWwY,133,143,train,False
163493,snowboarding,k7UQGwgzXVI,297,307,train,False
83073,snowboarding,NZvnPLXv-TU,57,67,train,False
94949,snowboarding,QtzZbbgrk6Y,44,54,train,False
104175,snowboarding,TavEZMaomew,46,56,train,False
99976,snowboarding,SLTtJIvv4wQ,113,123,train,False
89741,snowboarding,PPvGN6vsIRM,197,207,train,False
56710,snowboarding,Ftwu4J4BoKE,349,359,train,False
134011,snowboarding,bO7sI2VS0Lw,402,412,train,False
30332,snowboarding,8Iq9vvyPkAI,4,14,train,False
64187,snowboarding,I0EVMy-bx9c,190,200,train,False
65129,snowboarding,IIjoocsnDxk,27,37,train,False
200203,snowboarding,v4hN-QSI-bU,147,157,train,False
203884,snowboarding,wDejrbbUb6w,10,20,train,False
7767,snowboarding,1TIY2ymzzDw,1,11,train,False
156967,snowboarding,iBl_TfZky04,170,180,train,False
206558,snowboarding,wyr0e96H2Fw,52,62,train,False
99044,snowboarding,S4Lbh_T8s-Y,224,234,train,False
165294,snowboarding,kf5ONkuBT7M,2,12,train,False
137279,snowboarding,cJ_KyCWiUzw,122,132,train,False
1132,snowboarding,-QACQuhMlt4,24,34,train,False
207332,snowboarding,xB1Fi9_4Ejw,175,185,train,False
84651,snowboarding,O0WxO3GeuPg,7,17,train,False
89141,snowboarding,PFkURyvqEkA,70,80,train,False
198899,snowboarding,ufgYSRXnxZI,98,108,train,False
159866,snowboarding,j1VnsT73XQY,227,237,train,False
168471,snowboarding,lbtJMEc2naw,54,64,train,False
119289,snowboarding,Y1la6q-9NSo,78,88,train,False
23229,snowboarding,69LW3GJB2G8,57,67,train,False
204356,snowboarding,wM9i3tND3Gk,41,51,train,False
63285,snowboarding,HkqIl_KbsZM,146,156,train,False
12071,snowboarding,2n8M-jFjrO8,177,187,train,False
141975,snowboarding,dlun1fGB9W0,0,10,train,False
132197,snowboarding,aq-MVIrTSpw,240,250,train,False
159315,snowboarding,isFOI0E5l30,191,201,train,False
94771,snowboarding,QqKg9YlS5tU,357,367,train,False
57717,snowboarding,GBG7OeQjyho,3,13,train,False
211832,snowboarding,ya4UMgQ2MqA,439,449,train,False
140380,snowboarding,dGTbqZ1jwLY,30,40,train,False
16488,snowboarding,46aBx07Ru0M,234,244,train,False
83624,snowboarding,NijMdxC5b6M,12,22,train,False
213721,snowboarding,z9VoVtx5kSE,49,59,train,False
187866,snowboarding,rNHQFg3j9Uk,297,307,train,False
66970,snowboarding,IohkPPbP7Po,211,221,train,False
161969,snowboarding,jgiITUCS1kw,199,209,train,False
246,snowboarding,-6CevYEU9Fw,13,23,train,False
179336,snowboarding,op5MNXaSlYg,28,38,train,False
88283,snowboarding,P-xwydb8ZTU,91,101,train,False
157504,snowboarding,iMUnzVb7emk,154,164,train,False
144120,snowboarding,eOLaYl5KQQU,92,102,train,False
97985,snowboarding,RnfkZOQuNXk,95,105,train,False
58607,snowboarding,GRyJaNRhrH8,250,260,train,False
65050,snowboarding,IH6-a0sTrng,108,118,train,False
145243,snowboarding,ehqvHA2Z-J4,8,18,train,False
67564,snowboarding,IzxXAFZjLrY,65,75,train,False
193343,snowboarding,szbBGnDiaug,173,183,train,False
188157,snowboarding,rSZvL4cW2Ns,77,87,train,False
158988,snowboarding,ilcu3_M2UCU,52,62,train,False
193295,snowboarding,syaxcz_wInI,82,92,train,False
163543,snowboarding,k8BiDCns_4k,220,230,train,False
16751,snowboarding,4Bk_humTR_U,123,133,train,False
97133,snowboarding,RYc3m5xXuMw,46,56,train,False
166439,snowboarding,l-WfeyjTqaY,0,10,train,False
176105,snowboarding,ntGq4wH-8ac,158,168,train,False
39024,snowboarding,AnFQ91pSN-o,166,176,train,False
107225,snowboarding,UTALaaidKh8,60,70,train,False
123815,snowboarding,ZNcBZpHHPi8,116,126,train,False
15770,snowboarding,3t8dxTWCc8I,110,120,train,False
194155,snowboarding,tCNiyGD8vZI,35,45,train,False
109031,snowboarding,V0-WVOCivko,55,65,train,False
139554,snowboarding,d02pB5JdtDo,25,35,train,False
163815,snowboarding,kDvmp32Dj8c,29,39,train,False
64957,snowboarding,IF4Fi_XniUk,4,14,train,False
175888,snowboarding,np2ksC_C0RM,135,145,train,False
209146,snowboarding,xlJU5PmhBY8,29,39,train,False
213690,snowboarding,z8pbrNvA3kQ,32,42,train,False
74438,snowboarding,L1VnEiWMe5U,122,132,train,False
117811,snowboarding,XcNE2yTGz-c,29,39,train,False
61715,snowboarding,HIeBeX6DXX8,89,99,train,False
12833,snowboarding,30KF5jL2gNE,119,129,train,False
117820,snowboarding,XcV5Wyx2a_0,45,55,train,False
49956,snowboarding,Dxh8u-stXhY,44,54,train,False
28029,snowboarding,7bJ1J2Rrqgc,57,67,train,False
13693,snowboarding,3FflfkkJSmA,99,109,train,False
148927,snowboarding,fntLNgzVb2I,74,84,train,False
194689,snowboarding,tNYeTRe0k08,1,11,train,False
171030,snowboarding,mM_XoFcUQew,101,111,train,False
150646,snowboarding,gI-dxBj3-Zs,162,172,train,False
47099,snowboarding,D8WnhOs60kI,173,183,train,False
146003,snowboarding,ewVy8FO7_RU,176,186,train,False
190491,snowboarding,s91m-cIZ4j8,40,50,train,False
148417,snowboarding,fdjwieb-Y0g,208,218,train,False
212525,snowboarding,ynrMwxeYA6Q,102,112,train,False
70037,snowboarding,JiW2LU9bdv4,8,18,train,False
104934,snowboarding,TpexrXRgjzk,134,144,train,False
128384,snowboarding,_gsHJiWd81I,252,262,train,False
155846,squat,hpt7Wnm6wew,23,33,train,False
185267,squat,qc26jVbVNUw,0,10,train,False
60806,squat,H2XoIsuBKmE,34,44,train,False
205711,squat,wjY4En1RAS0,32,42,train,False
91560,squat,PwC1sKdjPSM,3,13,train,False
103589,squat,TR1D_6z5AHk,15,25,train,False
155876,squat,hqQTjM-r5LE,2,12,train,False
145961,squat,evu-1Yp-HYI,10,20,train,False
41156,squat,BPa-U_lJFTw,140,150,train,False
209677,squat,xvbDRcfR4e4,6,16,train,False
23139,squat,67_-1ZFJFag,17,27,train,False
113348,squat,WHmpANTJjGo,13,23,train,False
31172,squat,8YtnlRVvZAo,31,41,train,False
3823,squat,0GJFCtC2GrI,4,14,train,False
208175,squat,xSNrBuwvKMU,12,22,train,False
50127,squat,E0Y-OaqN6B0,12,22,train,False
204372,squat,wMYzaElGKgk,4,14,train,False
120577,squat,YPwt8XM1ixY,0,10,train,False
163796,squat,kDRo_Em7A-U,12,22,train,False
27998,squat,7alkhzuoqgk,4,14,train,False
54985,squat,FOSrRnYxKX4,10,20,train,False
173301,squat,n0lhiuOrPiw,148,158,train,False
149874,squat,g3XhRIcuiHo,40,50,train,False
155932,squat,hra6RatmD5w,21,31,train,False
89712,squat,PPPZRNKPqVs,5,15,train,False
171049,squat,mMsG9-5zLc0,4,14,train,False
214327,squat,zL4OMUBsCpU,6,16,train,False
181103,squat,pLQH_JLAZfA,196,206,train,False
83647,squat,Nj4E7UB5ncw,215,225,train,False
112938,squat,WBP7667WjvU,169,179,train,False
185639,squat,qipdq5gFdeQ,3,13,train,False
185967,squat,qpWxac2Ref4,15,25,train,False
31183,squat,8YzgL9BTpHs,178,188,train,False
54587,squat,FGQxzP411bI,0,10,train,False
43514,squat,C358krcIDs0,12,22,train,False
84068,squat,NqMnuXvoOsk,12,22,train,False
80577,squat,MoSWnhMGACA,14,24,train,False
30320,squat,8Ij_1UDE50w,32,42,train,False
67090,squat,IqpEerY0bIU,0,10,train,False
50325,squat,E3IUD2N5iLk,62,72,train,False
44194,squat,CFBoch5vgwo,20,30,train,False
118387,squat,Xmgm2JD4WwE,91,101,train,False
117705,squat,XaiOlUAfiVw,2,12,train,False
148256,squat,faMWP_jkfY8,22,32,train,False
200769,squat,vFMhKDEu0co,12,22,train,False
142912,squat,e1TzqXZTt0g,82,92,train,False
63021,squat,Hg24umK6QUU,3,13,train,False
117702,squat,Xahj2csCGHk,56,66,train,False
62706,squat,HaMW-jK8hi0,10,20,train,False
103481,squat,TOjjs2kkxKg,4,14,train,False
94350,squat,QjrA-z9D928,18,28,train,False
207851,squat,xLNvVA6zCkg,88,98,train,False
124255,squat,ZUq4CTCXVhA,25,35,train,False
61582,squat,HG-tmBJPb7o,3,13,train,False
138386,squat,cfpL2L7jYPo,4,14,train,False
148187,squat,f_CaIPXj96s,2,12,train,False
140030,squat,d9RolJ8kHQg,160,170,train,False
208298,squat,xVB-gm0onLA,10,20,train,False
137474,squat,cNntC0UDmgI,34,44,train,False
191004,squat,sJWcFrJZc4U,0,10,train,False
154267,squat,hOkTaFUKJk0,31,41,train,False
7437,squat,1MOQ7MS0zgk,66,76,train,False
109431,squat,V8hCWnq5044,6,16,train,False
140850,squat,dQCe4a2ztEg,16,26,train,False
88246,squat,P-U9pILPUO0,3,13,train,False
93324,squat,QTeQCLk2hns,1,11,train,False
16006,squat,3y8o_McqeVQ,11,21,train,False
163473,squat,k79oN88Q8EI,10,20,train,False
107375,squat,UWiGDKeDpe8,104,114,train,False
148711,squat,fjOPqbf3xkg,3,13,train,False
100225,squat,SQmFKtgzj74,132,142,train,False
212665,squat,yqqgK1XQsYc,37,47,train,False
151124,squat,gRMgWtOFZhE,21,31,train,False
209332,squat,xokENDvr9Ms,3,13,train,False
118386,squat,XmgkcxG1_ng,280,290,train,False
113540,squat,WLSZVjzRC5g,11,21,train,False
77615,squat,LyHYYsVNtjw,77,87,train,False
146701,squat,f7rnFxkX_5M,76,86,train,False
77432,squat,Lur6TBnMmek,13,23,train,False
205059,squat,wYylkUtn1iI,31,41,train,False
204521,squat,wPD2IXjipjo,10,20,train,False
15203,squat,3iUj5rHybUM,27,37,train,False
168139,squat,lWV74JUoaAE,11,21,train,False
132290,squat,ar_vpR44oME,19,29,train,False
170758,squat,mHn8JTzHLOQ,7,17,train,False
64293,squat,I2uXMPxPkKk,1,11,train,False
54731,squat,FIt5nw4H3Rc,9,19,train,False
59120,squat,Ga6FmfptNvE,38,48,train,False
66954,squat,IoL1VnAvVd4,31,41,train,False
185965,squat,qpWNOCVHq5o,4,14,train,False
167160,squat,lE5BCduRf20,179,189,train,False
205302,squat,wcJMyunHCVk,9,19,train,False
22480,squat,5un4vn9gHEU,8,18,train,False
102960,squat,TEIObMNVpHo,63,73,train,False
157084,squat,iE1OuuZHv74,20,30,train,False
107670,squat,UbH0wGrWfIA,2,12,train,False
212773,squat,yt92AzS7S_c,8,18,train,False
197798,squat,uLGWOtiPUVY,4,14,train,False
169571,squat,lvrEkAVOSAs,1,11,train,False
49024,squat,Dg97srio7jk,29,39,train,False
135516,tapping pen,boYo369ILFw,163,173,train,False
121658,tapping pen,Yj_ATNIzdsk,15,25,train,False
136361,tapping pen,c2UOy2xHfgE,46,56,train,False
178554,tapping pen,obZYLppfy5U,19,29,train,False
32209,tapping pen,8rFyLjaGN-s,149,159,train,False
31970,tapping pen,8moA1LvS3bY,206,216,train,False
197093,tapping pen,u7vCkmli8s4,0,10,train,False
180714,tapping pen,pDowUiGIVqw,58,68,train,False
171866,tapping pen,mcOI7jJfrl4,47,57,train,False
95102,tapping pen,QwZ302pXKks,107,117,train,False
79210,tapping pen,MOvxbv9lNPg,15,25,train,False
155995,tapping pen,hso5h4MEtC8,21,31,train,False
144398,tapping pen,eTZdeBtzkqM,123,133,train,False
171129,tapping pen,mOE_G9Ku4IA,53,63,train,False
168692,tapping pen,lg4RP19rjms,31,41,train,False
139613,tapping pen,d0wAZlSqrcA,114,124,train,False
51471,tapping pen,EMv44ErVNfQ,36,46,train,False
5126,tapping pen,0eZMWre66M4,55,65,train,False
56302,tapping pen,Fm7DrFPMz-o,57,67,train,False
144375,tapping pen,eSzMw-cQg7I,227,237,train,False
64678,tapping pen,IA42f7bhJjE,23,33,train,False
30400,tapping pen,8KK3z5rhT8s,24,34,train,False
147952,tapping pen,fVxEHqbatrY,90,100,train,False
159705,tapping pen,izMaydHC0GQ,5,15,train,False
51615,tapping pen,EPZMYfurqmQ,31,41,train,False
167522,tapping pen,lLO3Yz-00wo,16,26,train,False
10700,tapping pen,2MFboC-hkKg,21,31,train,False
210499,tapping pen,yAnGHvcqW8I,158,168,train,False
189180,tapping pen,rjXqa4gmkjU,3,13,train,False
45201,tapping pen,CZF7gcXOc-E,72,82,train,False
214312,tapping pen,zKky3OrTbAA,129,139,train,False
127876,tapping pen,_Xn9Bl5WoIo,161,171,train,False
57744,tapping pen,GBbaHN1H7RI,2,12,train,False
199463,tapping pen,uqx8m5zw6lU,248,258,train,False
128458,tapping pen,_iRIXBdDl_o,0,10,train,False
36621,tapping pen,A6HyWMpAXoM,160,170,train,False
96785,tapping pen,RSPed0RfTjc,0,10,train,False
100543,tapping pen,SW4Oe-Huq5w,50,60,train,False
203130,tapping pen,vzB1V8ptJGc,42,52,train,False
134946,tapping pen,bdTc_cnB3UU,63,73,train,False
6721,tapping pen,18nlKlwYK7w,203,213,train,False
143323,tapping pen,e8hloQzn0to,172,182,train,False
59624,tapping pen,GibY5XTdU98,62,72,train,False
195957,tapping pen,tlskvML0USw,77,87,train,False
69567,tapping pen,J_g3M_hVMYE,40,50,train,False
185048,tapping pen,qZBRjJQO_hU,204,214,train,False
47573,tapping pen,DHVttgaQAeE,53,63,train,False
163862,tapping pen,kElVeTX9rQk,0,10,train,False
212377,tapping pen,ylIuuKj9EZw,20,30,train,False
181694,tapping pen,pXPGl0rIN_M,67,77,train,False
22234,tapping pen,5qjUifx4FDA,73,83,train,False
12624,tapping pen,2xXK1J4bldA,9,19,train,False
113665,tapping pen,WNq0SCOxu44,21,31,train,False
38085,tapping pen,AXu74FfdC64,187,197,train,False
39946,tapping pen,B2yagUiFslg,185,195,train,False
68771,tapping pen,JLB6AiX5BqE,100,110,train,False
38345,tapping pen,AazDjpzLxK8,170,180,train,False
201523,tapping pen,vU8gX8_4qCA,83,93,train,False
76239,tapping pen,LYFXTdC5h1k,71,81,train,False
154941,tapping pen,h_uDIjgChfo,21,31,train,False
9848,tapping pen,266Dxl7y-k0,86,96,train,False
100161,tapping pen,SPd3TAeegEA,63,73,train,False
171523,tapping pen,mWI63_Gv6qc,9,19,train,False
118741,tapping pen,XtsRY2OoLNo,66,76,train,False
124823,tapping pen,ZeOCRdXog4U,71,81,train,False
104493,tapping pen,ThRywHeAVDo,56,66,train,False
100961,tapping pen,ScNdojIZ77E,7,17,train,False
145897,tapping pen,eulntLRm_eA,100,110,train,False
3349,tapping pen,06iGSXv8jUM,105,115,train,False
124899,tapping pen,ZfuXXoSz5kI,117,127,train,False
12254,tapping pen,2r3CnyMtHec,65,75,train,False
100990,tapping pen,SdBJfXJNX_M,32,42,train,False
82790,tapping pen,NUMLPbk8dX4,11,21,train,False
129066,tapping pen,_uay7nYAiEI,83,93,train,False
197618,tapping pen,uIBbsZ81uWo,241,251,train,False
111041,tapping pen,VcZPisZabL4,106,116,train,False
20275,tapping pen,5Gv-IFRdRHs,29,39,train,False
144595,tapping pen,eXHTWT7e5Sc,20,30,train,False
185222,tapping pen,qbCknJdjtAc,24,34,train,False
62213,tapping pen,HSGtoi_U4xw,15,25,train,False
148317,tapping pen,fbOKklKpcIg,77,87,train,False
93801,tapping pen,Qb11d_i6gx8,133,143,train,False
26580,tapping pen,7B-_YNhc1GY,38,48,train,False
70541,tapping pen,Js8_sz__hHQ,130,140,train,False
174561,tapping pen,nQMUjwuKG14,1,11,train,False
47130,tapping pen,D9-Lre3wMsU,27,37,train,False
166342,tapping pen,kya8QpHVSbk,12,22,train,False
201020,tapping pen,vKNElXLCiCk,224,234,train,False
82752,tapping pen,NTdtioEybxE,0,10,train,False
52036,tapping pen,EX-PKv5XmcE,0,10,train,False
195721,tapping pen,thBWMEC-z-A,6,16,train,False
4143,tapping pen,0MWtgtvlw5s,8,18,train,False
89782,tapping pen,PR-Ozd_o9Sk,0,10,train,False
140783,tapping pen,dOsiwRwwgH0,51,61,train,False
93176,tapping pen,QQUWseLRgOI,25,35,train,False
195654,tapping pen,tg-PYeebDBg,39,49,train,False
108495,tapping pen,UrK1MJnqmDM,140,150,train,False
166441,tapping pen,l-cT9khzvmc,1,11,train,False
12801,tapping pen,3-fWjk4X7xY,213,223,train,False
154217,tapping pen,hO27TCj1LOI,111,121,train,False
134881,texting,bcWYw8Kcvog,0,10,train,False
209011,texting,xi_KiSsGpl8,14,24,train,False
187592,texting,rIFZmnb-VsY,12,22,train,False
123759,texting,ZMUgNbYGqek,115,125,train,False
205857,texting,wmGTnSH0AMM,0,10,train,False
